block_lot,norm_address...2,norm_city,norm_state,lat,long,norm_address...7,place_id,licence,osm_type,osm_id,osm_lat,osm_lon,house_number,road,hamlet,city,county,state,ISO3166-2-lvl4,postcode,country,country_code,boundingbox,residential,neighbourhood,highway,man_made,building,shop,amenity,office,craft,leisure,town,railway
2204_20,83 CONGRESS ST,JERSEY CITY,NJ,40.750033571428574,-74.04415114285715,"Congress Street at Hancock Avenue, Congress Street, Jersey City, Hudson County, New Jersey, 07307, United States",66757128,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6175772747,40.7502868,-74.044406,NA,Congress Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,Congress Street at Hancock Avenue,NA,NA,NA,NA,NA,NA,NA,NA,NA
2205_37,183 SHERMAN AVE,JERSEY CITY,NJ,40.747047241379306,-74.0455024137931,"Saint Paul of the Cross Church, Sherman Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",197549620,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,396829061,40.74784435,-74.04503418472285,NA,Sherman Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,Saint Paul of the Cross Church,NA,NA,NA,NA,NA
5706_37,104 LAIDLAW AVE,JERSEY CITY,NJ,40.737692333333335,-74.054223,"104, Laidlaw Avenue, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",314247891,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,60356151,40.737692333333335,-74.054223,104,Laidlaw Avenue,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10704_34,30 JONES ST,JERSEY CITY,NJ,40.72958735,-74.06266872137009,"30, Jones Street, Indian Square, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",199849305,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,410105333,40.72958735,-74.06266872137009,30,Jones Street,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4402_19,23 MANHATTAN AVE,JERSEY CITY,NJ,40.741871843750005,-74.04995278125,"23, Manhattan Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314251296,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632583,40.741871843750005,-74.04995278125,23,Manhattan Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4902_32,100 WAVERLY ST,JERSEY CITY,NJ,40.738722,-74.052933,"100, Waverly Street, Jersey City, Hudson County, New Jersey, 07306, United States",314253197,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631473,40.738722,-74.052933,100,Waverly Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10502_25,66 CORBIN AVE,JERSEY CITY,NJ,40.73267920689655,-74.07122737931034,"55, Corbin Avenue, Indian Square, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",200068418,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,411202404,40.732420899999994,-74.0717345733298,55,Corbin Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704_24,89 IRVING ST,JERSEY CITY,NJ,40.75420463636364,-74.0484085,"89, Irving Street, Jersey City, Hudson County, New Jersey, 07307, United States",314246829,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631564,40.75420463636364,-74.0484085,89,Irving Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10302_85,54 LOGAN AVE,JERSEY CITY,NJ,40.733754000000005,-74.074557,"54, Logan Avenue, Indian Square, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314247533,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631431,40.733754000000005,-74.074557,54,Logan Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18503_7,5437 ML KING DRIVE,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18503_8,541 ML KING DRIVE,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16902_33,10 BRINKERHOFF ST,JERSEY CITY,NJ,40.717908,-74.07096557142857,"Christ Our Savior Lutheran Church, Brinkerhoff Street, Jersey City, Hudson County, New Jersey, 07304, United States",2528054,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,357745543,40.7178799,-74.0709748,NA,Brinkerhoff Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,Christ Our Savior Lutheran Church,NA,NA,NA,NA,NA
7902_48,36 COTTAGE ST,JERSEY CITY,NJ,40.7343864375,-74.06074316666667,"Congregation Sons of Israel, Cottage Street, Indian Square, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",2499951,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,357745556,40.7342685,-74.0604189,NA,Cottage Street,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,Congregation Sons of Israel,NA,NA,NA,NA,NA
2205_28,217 SHERMAN AVE,JERSEY CITY,NJ,40.74807837931034,-74.04483179310346,"Saint Paul of the Cross Church, Sherman Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",197549620,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,396829061,40.74784435,-74.04503418472285,NA,Sherman Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,Saint Paul of the Cross Church,NA,NA,NA,NA,NA
15004_42,20 NEVIN ST,JERSEY CITY,NJ,40.72436725,-74.0681294375,"20, Nevin Street, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",314258295,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632313,40.72436725,-74.0681294375,20,Nevin Street,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401_13,76 GRAHAM ST,JERSEY CITY,NJ,40.7529808,-74.0489286,"76, Graham Street, Jersey City, Hudson County, New Jersey, 07307, United States",314246374,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632068,40.7529808,-74.0489286,76,Graham Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2304_24,573 PALISADE AVE,JERSEY CITY,NJ,40.74807084615385,-74.04181346153845,"Palisade Avenue at South Street, Palisade Avenue, Jersey City, Hudson County, New Jersey, 07087, United States",67169304,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6175672146,40.7475976,-74.0420996,NA,Palisade Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07087,United States,us,,Jersey City,NA,Palisade Avenue at South Street,NA,NA,NA,NA,NA,NA,NA,NA,NA
5603_38,132 HOPKINS AVENUE,JERSEY CITY,NJ,40.737136,-74.05627375,"132, Hopkins Avenue, Tonnelle Circle, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",314258358,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11629716,40.737136,-74.05627375,132,Hopkins Avenue,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Tonnelle Circle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303_17,3567 KENNEDY BLVD,JERSEY CITY,NJ,40.753403137701085,-74.05081203609244,"JFK Boulevard at Congress Street, John F. Kennedy Boulevard, Jersey City, Hudson County, New Jersey, 07307, United States",65976618,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6175888093,40.7531442,-74.0510158,NA,John F. Kennedy Boulevard,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,JFK Boulevard at Congress Street,NA,NA,NA,NA,NA,NA,NA,NA,NA
17906_46,120 HARRISON AVE,JERSEY CITY,NJ,40.7186886,-74.0741002,"Bergen Station Jersey City Post Office, Harrison Avenue, Jersey City, Hudson County, New Jersey, 07304, United States",2520612,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,357744979,40.7187132,-74.0743082,NA,Harrison Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,Bergen Station Jersey City Post Office,NA,NA,NA,NA,NA
2605_35,104 LINCOLN ST,JERSEY CITY,NJ,40.74849784,-74.05358919999999,"104, Lincoln Street, Jersey City, Hudson County, New Jersey, 07307, United States",314253692,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,276817716,40.74849784,-74.05358919999999,104,Lincoln Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10203_37,151 BROADWAY,JERSEY CITY,NJ,40.7373139,-74.0758552,"Broadway, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",105029689,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631762,40.7373139,-74.0758552,NA,Broadway,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7804_15,776 NEWARK AVE,JERSEY CITY,NJ,40.73559155,-74.06393883296124,"776, Newark Avenue, Indian Square, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",199820630,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,409880608,40.735591549999995,-74.06393883296124,776,Newark Avenue,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29403_23,233 GARFIELD AVE,JERSEY CITY,NJ,40.69215911111111,-74.09155433333333,"233, Garfield Avenue, Greenville, Jersey City, Hudson County, New Jersey, 07305, United States",314257884,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582399734,40.69215911111111,-74.09155433333333,233,Garfield Avenue,Greenville,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18104_64,290 CLENDENNY AVE,JERSEY CITY,NJ,40.721886375,-74.08920024999999,"290, Clendenny Avenue, Jersey City, Hudson County, New Jersey, 07304, United States",314253682,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,274893391,40.721886375,-74.08920024999999,290,Clendenny Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2306_12,246 WEBSTER AVE,JERSEY CITY,NJ,40.746826,-74.04441728571429,"Jersey Heights Spanish Seventh Day Adventist Church, Webster Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",2516792,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,357745591,40.7464905,-74.044863,NA,Webster Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,Jersey Heights Spanish Seventh Day Adventist Church,NA,NA,NA,NA,NA
13002_4,NA,JERSEY CITY,NJ,40.7322291,-74.0443848,"Jersey Avenue, Jersey City, Hudson County, New Jersey, 07310, United States",201452226,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,420896632,40.7322291,-74.0443848,NA,Jersey Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07310,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603_61,221 COLUMBIA AVE,JERSEY CITY,NJ,40.75559976190476,-74.05211871428573,"221, Columbia Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314257280,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633270,40.75559976190476,-74.05211871428573,221,Columbia Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11901_25,338 SIP AVE,JERSEY CITY,NJ,40.73330777777778,-74.07600044444445,"338, Sip Avenue, Indian Square, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314245864,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,222857292,40.73330777777778,-74.07600044444445,338,Sip Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3704_11,199 GRIFFITH ST,JERSEY CITY,NJ,40.74662475,-74.05128653571428,"199, Griffith Street, Jersey City, Hudson County, New Jersey, 07307, United States",314256649,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633205,40.74662475,-74.05128653571428,199,Griffith Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802_6,49 GRACE ST,JERSEY CITY,NJ,40.7547105,-74.045586,"49, Grace Street, Jersey City, Hudson County, New Jersey, 07307, United States",314257920,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631823,40.7547105,-74.045586,49,Grace Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1602_12,269 HANCOCK AVE,JERSEY CITY,NJ,40.751252084038526,-74.04405325116,"269, Hancock Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314251473,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11634194,40.751252084038526,-74.04405325116,269,Hancock Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4702_8,33 CARLTON AVE,JERSEY CITY,NJ,40.74283026086957,-74.05606769565217,"33, Carlton Avenue, Jersey City, Croxton, Jersey City, Hudson County, New Jersey, 07307, United States",314251287,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631475,40.74283026086957,-74.05606769565217,33,Carlton Avenue,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2501_11,104 WESTERN AVE,JERSEY CITY,NJ,40.749289564516125,-74.05939166129032,"104, Western Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314251870,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633021,40.749289564516125,-74.05939166129032,104,Western Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5803_12,21 WAVERLY STREET,JERSEY CITY,NJ,40.73713636363636,-74.04988772727273,"21, Waverly Street, Jersey City, Hudson County, New Jersey, 07306, United States",314248016,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631473,40.73713636363636,-74.04988772727273,21,Waverly Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3803_22,60 HUTTON ST,JERSEY CITY,NJ,40.74389285714285,-74.04808,"60, Hutton Street, Jersey City, Hudson County, New Jersey, 07307, United States",314258350,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631774,40.74389285714285,-74.04808,60,Hutton Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4306_33,72 LAKE ST,JERSEY CITY,NJ,40.7429019,-74.05782675,"72, Lake Street, Jersey City, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",314247402,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630883,40.7429019,-74.05782675,72,Lake Street,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403_28,87 LEONARD ST,JERSEY CITY,NJ,40.75623617142857,-74.0474074,"87, Leonard Street, Jersey City, Hudson County, New Jersey, 07307, United States",314253712,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632666,40.75623617142857,-74.0474074,87,Leonard Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2702_3,89 LINCOLN ST,JERSEY CITY,NJ,40.748066,-74.052896,"89, Lincoln Street, Jersey City, Hudson County, New Jersey, 07307, United States",314253042,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,276817716,40.748066,-74.052896,89,Lincoln Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27205_20,32 SHEFFIELD ST,JERSEY CITY,NJ,40.698087,-74.08902745945946,"32, Sheffield Street, Greenville, Jersey City, Hudson County, New Jersey, 07305, United States",314249078,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633584,40.698087,-74.08902745945946,32,Sheffield Street,Greenville,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19702_14,975 GARFIELD AVE,JERSEY CITY,NJ,40.71150957207847,-74.06947158421355,"Garfield Avenue at Bramhall Avenue, Garfield Avenue, Communipaw, Jersey City, Hudson County, New Jersey, 07304, United States",66996051,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6173050039,40.7122776,-74.0688919,NA,Garfield Avenue,Communipaw,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,Garfield Avenue at Bramhall Avenue,NA,NA,NA,NA,NA,NA,NA,NA,NA
3503_17,51 SANFORD PL,JERSEY CITY,NJ,40.7433637,-74.0549026,"2, Beach Street, Jersey City, Croxton, Jersey City, Hudson County, New Jersey, 07307, United States",314246204,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,275580955,40.7435,-74.054997,2,Beach Street,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13803_3,38 CENTER ST,JERSEY CITY,NJ,40.71897761566337,-74.05523473482037,"38, Center Street, Jersey City, Hudson County, New Jersey, 07302, United States",314253526,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582639643,40.71897761566337,-74.05523473482037,38,Center Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07302,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2306_53,299 NEW YORK AVE,JERSEY CITY,NJ,40.74640225,-74.0439165,"282, New York Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",344479439,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,375890375,40.74564115,-74.04407833912197,282,New York Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3501_4,267 HUTTON ST,JERSEY CITY,NJ,40.74736511111111,-74.05764222222223,"267, Hutton Street, Jersey City, Hudson County, New Jersey, 07307, United States",314249576,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,572092065,40.74736511111111,-74.05764222222223,267,Hutton Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18104_67,296 CLENDENNY AVE,JERSEY CITY,NJ,40.72203640384616,-74.08953384615384,"296, Clendenny Avenue, Jersey City, Hudson County, New Jersey, 07304, United States",314253631,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,274893387,40.722036403846154,-74.08953384615384,296,Clendenny Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10302_15,40 WRIGHT AVE,JERSEY CITY,NJ,40.73493625,-74.07456345833333,"40, Wright Avenue, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314252688,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11634080,40.734936250000004,-74.07456345833333,40,Wright Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12101_31,77 VAN REYPEN ST,JERSEY CITY,NJ,40.72995325,-74.06772605,"77, Van Reypen Street, Indian Square, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",200313513,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,412563444,40.72995325,-74.06772605,77,Van Reypen Street,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2105_1,3516 KENNEDY BLVD,JERSEY CITY,NJ,40.751865811304896,-74.05331478098249,"3515, John F. Kennedy Boulevard, Jersey City, Hudson County, New Jersey, 07307, United States",199143520,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,400901310,40.752073499999995,-74.05362505606266,3515,John F. Kennedy Boulevard,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20503_90,346 VIRGINIA AVE,JERSEY CITY,NJ,40.718621,-74.088769,"346, Virginia Avenue, West Bergen, Jersey City, Hudson County, New Jersey, 07304, United States",314250092,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630568,40.718621,-74.088769,346,Virginia Avenue,West Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403_10,121 LEONARD ST,JERSEY CITY,NJ,40.756746657142855,-74.0487232,"121, Leonard Street, Jersey City, Hudson County, New Jersey, 07307, United States",314253712,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632666,40.756746657142855,-74.0487232,121,Leonard Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202_43,529 LIBERTY AVE,JERSEY CITY,NJ,40.75484055555556,-74.05368511111111,"529, Liberty Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314248470,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631236,40.75484055555556,-74.05368511111111,529,Liberty Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6806_26,66 OAKLAND AVE,JERSEY CITY,NJ,40.734624454545454,-74.05526572727273,"66, Oakland Avenue, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",314253072,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,957461498,40.734624454545454,-74.05526572727273,66,Oakland Avenue,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2303_38,355 NEW YORK AVE,JERSEY CITY,NJ,40.74831185714285,-74.04271942857143,"355, New York Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314255038,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582438595,40.74831185714285,-74.04271942857143,355,New York Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4307_20,39 MONTROSE AVE,JERSEY CITY,NJ,40.743697,-74.056367,"39, Montrose Avenue, Jersey City, Croxton, Jersey City, Hudson County, New Jersey, 07307, United States",314245884,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,60356157,40.743697,-74.056367,39,Montrose Avenue,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12002_44,CORBIN AVE,JERSEY CITY,NJ,40.7332784,-74.0709774,"55, Corbin Avenue, Indian Square, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",200068418,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,411202404,40.732420899999994,-74.0717345733298,55,Corbin Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27001_16,44 MC ADOO AVE,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203_47,193 COLUMBIA AVE,JERSEY CITY,NJ,40.75456083783784,-74.05279864864865,"193, Columbia Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314253707,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633270,40.754560837837836,-74.05279864864865,193,Columbia Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5802_1,71 PROSPECT ST,JERSEY CITY,NJ,40.73834,-74.050432,"71, Prospect Street, Jersey City, Hudson County, New Jersey, 07307, United States",314246860,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,27523206,40.73834,-74.050432,71,Prospect Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13803_4,40 CENTER ST,JERSEY CITY,NJ,40.71904469253069,-74.0552229878563,"40, Center Street, Jersey City, Hudson County, New Jersey, 07302, United States",314253526,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582639643,40.719044692530694,-74.0552229878563,40,Center Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07302,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
